userID|itemID|prediction
24170|8931|4
24170|13676|3
24170|20945|3
24182|1226|0
24186|9131|0
24186|11188|0
24186|15667|4
24186|17960|0
24186|19281|4
24186|29820|0
24200|4913|0
24200|6909|0
24205|19223|2
24210|29233|0
24211|26196|0
24212|10849|2
24217|20842|4
24227|18630|4
24227|24175|4
24228|2763|3
24229|13330|4
24231|29663|0
24236|26381|1
24238|11199|3
24247|20515|1
24260|29657|0
24264|5446|3
24264|24641|0
24268|2761|0
24274|637|3
24290|11251|0
24290|17983|3
24290|28503|3
24305|13225|2
24307|30564|0
24321|30511|3
24322|10507|0
24329|24763|0
24329|25663|0
24329|25933|0
24331|6731|2
24334|28813|0
24345|16902|4
24348|263|3
24349|22963|0
24351|2130|0
24352|10258|2
24352|21894|4
24356|15173|0
24357|18796|4
24382|5854|0
24384|28927|3
24389|32124|0
24397|30477|0
24404|4894|0
24409|12671|0
24409|20483|0
24411|10507|0
24412|11639|3
24420|6276|0
24420|6766|3
24420|15382|0
24424|9262|0
24430|5783|4
24430|23050|0
24431|30062|1
24433|29657|0
24439|31659|0
24441|11251|0
24448|23112|3
24451|11207|1
24458|7976|0
24464|4935|4
24464|17293|0
24467|4978|0
24469|8307|3
24472|3769|1
24473|19649|0
24478|20146|2
24492|3942|0
24492|5074|0
24494|19162|0
24496|7146|0
24504|27126|0
24519|26904|3
24533|20594|3
24533|21404|0
24537|4603|0
24549|7381|3
24554|26545|0
24556|4325|0
24558|18256|0
24558|22338|0
24560|19378|0
24566|20081|0
24578|4409|4
24578|6892|3
24578|14319|4
24578|29400|0
24581|21241|0
24581|23977|2
24591|12811|0
24593|16483|0
24595|16471|4
24596|28137|0
24599|11876|0
24605|23582|4
24608|8592|0
24608|8924|0
24615|18630|4
24616|22151|4
24617|1781|0
24618|32204|1
24620|11349|0
24620|13027|0
24621|18630|4
24626|13582|0
24628|14833|3
24636|2446|0
24636|3597|0
24637|12553|0
24648|15111|0
24649|5611|3
24660|28456|3
24661|25686|0
24664|29657|0
24673|6147|0
24675|4181|2
24676|18615|0
24676|22094|0
24679|14424|0
24679|30690|0
24691|10967|0
24691|11207|3
24695|14776|0
24696|24857|4
24698|13207|3
24702|30160|4
24708|2627|0
24708|21145|0
24716|2627|0
24721|8924|0
24731|17167|0
24732|26288|0
24735|16824|0
24762|26381|2
24763|6890|0
24763|11933|0
24767|11958|0
24769|10440|3
24769|26494|2
24774|24145|0
24779|29657|0
24780|3341|4
24787|4027|3
24789|13752|3
24791|20150|0
24793|3997|0
24796|569|0
24799|29657|0
24800|22987|0
24800|28156|2
24802|17167|0
24810|3973|4
24813|11392|0
24816|461|0
24830|10176|0
24832|5411|0
24836|395|0
24841|12192|0
24844|5607|0
24844|7152|0
24849|30362|4
24852|24175|0
24864|19210|0
24878|1475|3
24878|6200|1
24897|8941|3
24901|11251|0
24901|20233|3
24903|17968|0
24904|15445|3
24919|26332|4
24920|17089|0
24927|23475|4
24930|8018|0
24939|15491|1
24940|18630|0
24948|5450|0
24957|11251|3
24958|14291|0
24959|6917|0
24967|5085|3
24972|18630|3
24972|23050|1
24974|20131|0
24991|1322|0
24992|5221|3
24992|28137|0
24996|19267|3
25004|30690|2
25011|10174|0
25016|2692|0
25019|2264|0
25024|17785|3
25024|18495|0
25025|29213|0
25038|20131|1
25040|13027|0
25040|25008|1
25042|11130|0
25053|17645|3
25055|18954|0
25057|4091|0
25058|2113|2
25058|11434|0
25058|31812|4
25060|2973|1
25060|21011|3
25076|3656|0
25082|13140|0
25085|29657|3
25094|3438|0
25100|14918|3
25103|10258|0
25106|1970|0
25106|2787|3
25106|31683|0
25125|31812|0
25130|20429|0
25137|3486|3
25145|29657|0
25156|3128|0
25159|7032|0
25163|22417|4
25167|2692|0
25167|10714|0
25167|29657|4
25169|14860|2
25174|27009|1
25175|9134|0
25175|15138|4
25183|4122|1
25186|6912|0
25187|4821|4
25190|28260|4
25194|20131|0
25198|31358|2
25202|692|4
25204|552|0
25224|23621|0
25244|4935|0
25245|29657|0
25246|10282|0
25246|29820|0
25253|22978|4
25263|3918|0
25278|15667|0
25289|9776|0
25293|18739|0
25294|14453|0
25298|6764|2
25301|12787|0
25301|13676|0
25308|9906|0
25308|20074|0
25310|2476|0
25313|22978|3
25317|31440|0
25325|26503|1
25327|2003|0
25327|4268|3
25327|8337|0
25327|8794|0
25327|13211|0
25327|16303|0
25327|18478|0
25328|23050|0
25331|22417|2
25340|2407|3
25340|15445|0
25341|28531|3
25343|10264|3
25354|4402|3
25354|15037|0
25355|3027|2
25355|26600|4
25366|12380|2
25370|6760|0
25376|30075|0
25377|24758|0
25378|27279|3
25382|6605|0
25384|28744|0
25420|16972|4
25421|20131|0
25421|29856|3
25462|29700|4
25465|10945|0
25469|395|0
25472|26273|0
25475|13418|0
25477|29660|1
25478|13459|0
25486|6909|4
25489|3837|0
25489|29161|0
25491|10409|0
25501|4759|0
25503|13507|1
25508|3072|0
25508|13254|0
25508|31702|0
25513|16362|0
25513|20131|1
25513|29657|4
25514|29657|0
25531|15361|4
25538|7976|4
25555|5221|0
25561|26072|3
25573|19976|0
25580|17167|3
25591|25483|0
25608|15659|3
25619|11251|2
25624|28260|4
25629|24140|4
25632|18133|3
25634|587|0
25638|7021|1
25638|32605|0
25644|8170|2
25647|20540|4
25649|19318|0
25657|12089|0
25659|18630|0
25669|26387|1
25672|23148|0
25680|16059|0
25680|29660|0
25692|31198|0
25701|4601|0
25713|15984|0
25713|18215|3
25722|7385|1
25722|16673|0
25727|26273|3
25728|26886|0
25734|31812|0
25756|1905|0
25758|18630|0
25769|18189|0
25772|20317|1
25779|28587|0
25780|18006|0
25791|26841|4
25802|6340|0
25809|5221|3
25819|7794|0
25837|9185|0
25838|14291|0
25841|24763|0
25841|29331|0
25856|5271|0
25856|19267|0
25861|1398|0
25861|2627|3
25891|30725|0
25897|27820|0
25907|1069|0
25907|29433|4
25915|10347|0
25917|22151|3
25926|22476|3
25929|29657|0
25930|20478|0
25946|2627|4
25954|20131|0
25954|29660|2
25965|17268|3
25965|18782|0
25970|824|3
25995|3354|0
25995|4344|0
25995|9026|4
25995|9624|4
25995|18759|0
25995|25121|0
25998|14016|0
26005|4365|1
26005|29657|1
26011|10346|0
26014|2187|0
26020|16017|0
26025|11492|0
26026|20233|0
26036|5798|0
26044|1782|2
26055|15357|0
26059|27211|1
26063|395|0
26064|15885|2
26072|16362|0
26078|27636|0
26085|14359|0
26088|16059|0
26094|26503|0
26099|316|0
26107|32714|0
26121|11251|3
26121|18630|0
26122|22212|2
26144|12999|0
26144|18630|4
26155|15661|0
26157|19018|0
26157|20562|0
26157|30158|3
26157|30188|0
26162|9256|2
26174|20131|0
26180|25517|0
26184|23050|3
26200|11251|3
26202|546|3
26202|4314|0
26202|8521|4
26202|30136|0
26205|18574|0
26205|19319|3
26206|4540|0
26206|24954|0
26215|17104|4
26215|26273|0
26217|6261|0
26218|8532|0
26221|20131|4
26230|23985|4
26254|12186|0
26265|12291|1
26267|11251|3
26268|23402|0
26275|11728|0
26276|587|3
26277|20131|0
26286|25167|0
26294|25978|0
26294|28365|0
26307|10033|2
26307|12535|3
26307|19613|0
26309|13168|0
26318|875|3
26323|14381|0
26326|26195|0
26334|1705|0
26336|28573|3
26338|26159|4
26343|5474|4
26347|18338|0
26351|91|0
26356|23050|0
26357|18791|2
26361|29657|4
26362|543|4
26370|32439|0
26374|26170|2
26377|18215|0
26382|12271|0
26403|3114|4
26404|26559|0
26407|8463|0
26426|18630|0
26429|32741|4
26434|27229|0
26439|1252|4
26441|10174|0
26446|15423|0
26446|24890|0
26446|25663|3
26448|6261|0
26457|16269|0
26461|32609|4
26463|30158|2
26467|8363|1
26488|11636|4
26489|30349|1
26501|18569|0
26543|14458|0
26543|24563|2
26546|10409|2
26546|31174|2
26561|19223|0
26563|6524|0
26568|1970|0
26573|6112|2
26582|20150|0
26584|14005|1
26589|29534|0
26593|3714|0
26600|11710|1
26610|7120|0
26618|24382|0
26620|7746|1
26620|17293|0
26624|16059|0
26632|12520|2
26646|2517|3
26646|27944|0
26655|7997|3
26662|24730|0
26663|4956|1
26663|21132|2
26665|29203|0
26665|31244|0
26666|5348|4
26666|10246|0
26668|22085|4
26681|7021|0
26682|9816|3
26689|19366|0
26690|29220|0
26696|9523|0
26696|17485|4
26711|20146|3
26737|22963|0
26742|15338|0
26743|19267|0
26743|20694|0
26751|10863|3
26751|26010|4
26756|19775|0
26757|2321|0
26757|16362|0
26757|29641|4
26765|3398|4
26765|4832|0
26765|8701|0
26767|2113|2
26767|29657|0
26772|28733|4
26776|23257|4
26779|2627|4
26782|20266|4
26794|13436|0
26797|16975|0
26805|32752|0
26809|9144|0
26813|9523|0
26814|27944|2
26815|22693|3
26816|31615|0
26819|1970|0
26819|24763|0
26819|31316|2
26819|31702|0
26820|19950|0
26820|23280|4
26822|4091|0
26824|21305|0
26832|13103|0
26835|13518|3
26847|16657|0
26863|10452|0
26865|7021|0
26875|11194|3
26875|18630|2
26887|10221|2
26892|5548|0
26899|29660|0
26922|18169|4
26936|23360|4
26939|14254|0
26942|14336|0
26942|14424|4
26942|16067|4
26948|23910|0
26961|28260|0
26962|28715|0
26985|4088|0
26989|27701|4
26990|20748|3
26996|20131|2
26996|30546|1
27013|2236|0
27013|16103|3
27019|14291|0
27027|9262|0
27027|11434|4
27029|20748|0
27031|2321|0
27045|15056|0
27045|29657|2
27057|461|0
27059|1970|0
27059|7199|0
27060|20412|0
27061|19600|0
27072|5563|1
27076|1970|0
27076|18121|0
27079|9134|0
27090|24175|4
27101|23478|0
27107|12528|0
27112|3039|3
27126|31812|0
27150|14606|0
27151|20482|0
27164|5646|0
27164|6605|0
27175|16680|0
27176|13253|1
27181|14005|0
27181|15846|0
27181|19976|3
27193|30511|0
27194|20164|0
27198|5221|0
27205|4091|0
27211|23243|0
27211|24208|0
27225|15700|4
27227|20594|0
27227|23257|0
27233|29151|0
27234|12794|0
27234|13514|4
27234|28900|4
27234|29657|4
27237|18923|0
27239|6559|3
27255|12733|0
27255|30362|0
27256|2446|4
27257|31702|0
27268|30938|0
27271|14016|0
27288|23050|3
27290|19012|0
27298|8563|0
27304|1981|4
27304|20572|0
27313|21690|0
27327|5883|0
27327|19515|0
27330|16671|2
27330|26354|0
27339|22860|3
27342|4091|0
27342|29657|0
27342|30445|1
27343|6229|0
27349|29657|0
27356|3277|0
27356|7209|0
27356|25167|0
27362|6|3
27387|30712|1
27390|8693|0
27392|24389|0
27394|5076|0
27394|17518|4
27394|19207|0
27397|10104|0
27403|6276|3
27405|26100|0
27407|28785|0
27426|23732|0
27431|23985|2
27431|31808|3
27449|2761|0
27459|28277|2
27465|25978|0
27480|12176|0
27484|11251|0
27494|22417|0
27495|13168|0
27519|18954|1
27523|11349|0
27523|12747|0
27523|28733|0
27524|20150|4
27528|19976|3
27529|6923|2
27529|10507|4
27534|11155|3
27534|22017|0
27550|11251|0
27550|25152|2
27553|5028|4
27553|11251|4
27553|18796|2
27553|27150|3
27560|10997|3
27562|16059|4
27562|31599|0
27565|4314|3
27565|18846|0
27567|11349|0
27567|23669|0
27572|18630|0
27572|19768|2
27573|31262|0
27579|2877|2
27590|12451|3
27590|24623|4
27594|13664|3
27608|5708|4
27608|14319|3
27608|29349|0
27624|29657|1
27630|19816|0
27630|29657|0
27637|7690|1
27637|15445|1
27637|29657|0
27639|24062|4
27644|30445|0
27655|15705|0
27656|542|0
27667|5891|0
27669|3942|0
27685|4281|0
27687|29657|3
27689|5907|0
27691|2554|1
27692|16020|0
27708|21704|1
27709|26381|0
27711|5168|1
27714|19808|0
27717|9429|1
27717|24476|2
27717|26407|0
27717|28471|2
27725|10977|4
27726|3505|0
27726|8736|0
27726|25925|0
27727|18630|0
27727|21006|0
27727|24254|3
27737|20131|1
27738|20142|0
27742|882|0
27750|21690|0
27755|10246|2
27756|17089|4
27762|14552|0
27764|9262|1
27765|24880|0
27777|10570|0
27777|22526|0
27778|26043|0
27778|26381|0
27784|13664|0
27787|8168|0
27787|10440|1
27794|31573|4
27795|6573|4
27795|15045|0
27795|15141|0
27795|16059|2
27801|11614|0
27804|4412|0
27804|18350|0
27808|29657|3
27809|13791|2
27812|8917|1
27812|22181|2
27822|5221|0
27830|29342|0
27837|8019|2
27837|11251|0
27838|461|4
27849|29657|0
27856|20594|0
27870|29657|0
27877|2517|0
27877|15423|0
27884|17293|0
27884|25583|1
27884|29003|1
27886|18630|1
27886|26028|0
27895|13616|0
27895|14311|0
27895|20508|0
27895|22269|3
27911|32163|2
27924|4847|0
27932|9262|0
27933|18815|4
27933|20945|4
27933|30133|0
27935|14257|0
27935|25670|0
27938|2321|0
27940|30705|0
27945|26404|1
27950|11063|0
27950|11434|0
27952|2480|0
27953|882|0
27953|6984|0
27953|20028|0
27959|26896|0
27963|29657|0
27974|20936|3
27974|22512|0
27976|30167|2
27977|15368|0
27997|16724|0
28003|21163|0
28004|18630|0
28009|487|0
28009|3128|2
28014|17298|0
28018|19812|0
28019|23715|0
28045|17089|0
28048|18498|0
28053|6654|2
28054|3359|0
28060|18169|0
28068|4091|0
28068|19407|4
28071|24803|0
28074|23977|0
28080|30989|2
28080|31683|0
28085|27914|0
28102|14146|0
28107|14815|0
28110|26707|0
28118|19281|0
28119|12160|0
28119|23112|0
28124|9547|0
28138|27936|1
28153|9937|0
28153|16294|4
28154|2627|0
28154|6767|2
28154|13644|0
28154|25090|0
28160|26379|1
28169|16629|4
28176|19281|0
28184|2160|0
28187|29657|1
28188|14815|0
28224|8168|4
28248|17317|0
28252|2254|1
28256|16059|0
28281|15423|1
28289|26459|0
28289|30776|0
28298|568|0
28302|4409|0
28311|18815|0
28315|9761|0
28318|29473|4
28322|9649|0
28334|21320|0
28341|16571|4
28353|28400|4
28355|19129|0
28359|7429|1
28359|11251|0
28362|16286|4
28363|32007|0
28368|23582|4
28368|29657|0
28369|6787|0
28372|5708|3
28384|2113|2
28384|22688|0
28387|19752|0
28393|18757|4
28400|31812|0
28403|28636|0
28405|8371|0
28409|7330|0
28417|22987|0
28421|4441|0
28440|14468|0
28445|20131|0
28457|14507|0
28457|18586|0
28457|18630|3
28457|21336|3
28457|32278|0
28458|11251|0
28468|7158|3
28468|11251|0
28473|6267|0
28478|3173|0
28479|29931|0
28489|15732|4
28491|7199|0
28491|21725|3
28498|11124|1
28498|23582|2
28506|30546|3
28513|31702|0
28519|25422|4
28550|3619|1
28550|9906|1
28550|19816|4
28557|28395|3
28603|19382|0
28606|4182|3
28607|24483|0
28615|27126|0
28616|1781|0
28619|3163|1
28619|13791|0
28620|20789|1
28622|31016|2
28624|18733|0
28626|395|3
28627|15483|3
28629|12635|3
28641|2991|0
28648|5271|0
28663|27179|3
28665|29653|0
28665|31309|0
28668|6997|4
28668|30200|0
28679|6024|3
28679|28503|2
28679|28927|4
28679|29137|0
28692|6704|0
28700|16643|4
28715|22710|0
28723|23221|0
28723|27280|4
28737|29281|4
28739|13511|0
28762|27630|3
28765|2109|4
28771|17291|1
28776|773|0
28791|10299|0
28795|7644|3
28798|20604|0
28804|12752|4
28810|3863|4
28810|18843|3
28813|20506|0
28813|22025|0
28813|29657|0
28825|21984|4
28830|12998|0
28833|4489|1
28833|10341|3
28840|13879|2
28849|11251|0
28852|29657|3
28854|31889|0
28856|21240|0
28868|1273|0
28874|12528|0
28888|3845|0
28890|19017|3
28891|10401|0
28901|12101|4
28903|28536|4
28912|15667|0
28912|19861|0
28922|5085|4
28922|6843|1
28922|20748|0
28922|27126|3
28925|11434|0
28925|23860|0
28925|30002|0
28951|18921|3
28966|15116|4
28966|22506|0
28970|24880|0
28989|6261|4
28996|13999|0
29005|16852|0
29005|31890|0
29014|6|0
29016|19959|0
29037|12063|2
29041|8615|0
29046|11251|4
29046|22963|1
29048|26404|0
29053|24539|0
29064|489|0
29064|24995|0
29066|8362|3
29067|8398|0
29068|395|0
29068|1841|0
29068|9378|0
29068|31893|2
29072|21744|0
29089|6977|2
29096|14146|3
29110|6910|0
29111|3039|4
29119|12063|1
29119|14016|0
29119|31530|3
29119|32204|0
29125|18133|0
29138|6162|3
29138|18630|0
29142|1325|0
29142|1898|0
29142|31391|0
29143|23192|0
29143|26886|1
29157|8705|0
29168|4846|1
29172|19204|0
29177|15092|0
29177|29657|0
29177|32204|0
29187|25993|0
29187|29657|4
29196|21556|0
29205|12528|3
29205|13574|0
29207|4595|0
29207|31262|0
29210|14606|3
29211|4981|0
29236|18630|0
29236|21859|2
29239|7318|3
29248|16195|0
29248|17089|0
29248|18478|0
29249|6704|0
29259|11432|0
29266|24508|0
29272|17269|2
29278|29657|0
29278|32752|0
29279|882|0
29279|16972|0
29288|5046|0
29288|8693|0
29299|18630|0
29305|13781|3
29315|2517|0
29315|14815|4
29315|23279|0
29331|87|0
29331|5042|0
29337|29806|1
29338|7032|3
29342|14573|0
29344|7976|1
29353|18630|1
29356|17458|4
29361|2831|0
29361|5616|4
29361|10176|1
29361|18460|0
29363|102|4
29363|13469|0
29367|14606|0
29376|2614|0
29376|14339|0
29376|28708|2
29391|28137|0
29409|21605|0
29413|8889|0
29426|26707|0
29426|29225|0
29434|4066|3
29449|2018|0
29452|6888|0
29452|16409|0
29452|30857|3
29454|29675|0
29458|6337|2
29469|30511|0
29478|9906|1
29478|11434|2
29478|11563|3
29478|27714|0
29478|28522|2
29479|875|3
29479|14815|2
29479|15661|0
29486|5348|0
29492|20583|0
29494|27968|2
29498|875|0
29499|8246|0
29509|9139|0
29509|16972|0
29515|1970|4
29515|26027|0
29516|24712|3
29520|29657|3
29521|11251|0
29533|32696|0
29535|22688|4
29544|25993|0
29545|21350|0
29546|14911|0
29546|21404|3
29549|1782|3
29556|14005|4
29558|7470|0
29558|28753|4
29559|17026|2
29574|25967|0
29575|21556|0
29592|19768|0
29598|2973|1
29598|30857|3
29607|14765|4
29607|29534|2
29608|10641|0
29608|16171|0
29608|32646|0
29613|18320|3
29620|9677|2
29628|2807|0
29630|8810|2
29636|19267|0
29636|21369|0
29636|29569|0
29640|2626|4
29647|29657|4
29649|30173|1
29674|13253|1
29674|29531|2
29674|29663|1
29694|17645|0
29716|3438|0
29717|16215|1
29719|20562|0
29722|10486|0
29722|14676|0
29723|12160|1
29734|21071|1
29738|263|1
29741|7175|4
29745|20131|2
29748|9134|0
29749|8251|2
29749|16257|0
29749|30712|2
29761|5697|0
29765|12271|2
29774|7501|1
29777|29342|0
29778|14714|3
29786|31073|0
29793|8251|0
29807|1970|1
29831|19866|1
29842|3679|4
29850|7570|0
29856|1970|0
29857|4091|3
29860|14263|0
29862|17458|0
29864|7894|2
29867|10042|0
29867|20954|0
29867|30448|1
29875|6169|0
29875|18771|0
29883|26503|0
29907|5221|4
29928|1794|1
29928|18954|0
29928|20502|0
29928|20922|0
29928|23050|0
29931|1105|1
29932|10825|4
29937|27936|0
29939|31619|4
29953|13675|4
29958|23334|0
29959|12998|0
29959|14481|4
29970|23133|3
29981|4770|3
29981|16485|0
29983|6024|0
29986|239|0
29987|29161|0
29998|5348|0
30006|1970|2
30020|20028|2
30030|12528|4
30034|20562|0
30035|13367|0
30035|29657|3
30037|13676|3
30037|18630|4
30053|26801|3
30056|31265|4
30067|1964|0
30079|6876|0
30080|15368|0
30084|697|0
30084|12663|1
30084|22996|0
30086|19867|0
30086|28517|1
30093|27847|0
30099|1021|0
30122|21240|1
30129|24764|0
30135|2074|0
30135|20553|0
30140|31716|0
30160|9286|0
30177|29657|0
30179|25993|0
30184|3226|1
30184|14005|3
30184|32007|1
30191|13560|0
30191|13752|4
30204|10412|0
30209|32368|0
30210|3113|0
30219|29044|0
30227|5260|2
30228|9550|0
30228|31174|4
30233|32007|0
30241|14146|0
30242|4922|4
30242|9525|3
30243|26271|4
30251|3606|3
30252|25950|3
30254|10814|0
30258|12349|0
30258|31877|0
30259|8095|2
30267|7312|4
30268|29492|0
30272|7913|0
30277|30406|3
30301|14289|0
30306|3027|0
30310|15933|0
30310|23112|0
30311|21690|0
30315|10648|0
30319|17419|0
30319|24716|0
30323|17463|1
30326|30362|0
30339|10648|0
30360|12528|0
30360|13302|0
30369|20748|4
30370|11180|0
30378|882|0
30383|425|0
30383|19043|0
30383|29856|0
30400|23582|4
30403|466|0
30403|4334|3
30403|25589|0
30404|32148|3
30408|23148|4
30408|27989|0
30419|15079|3
30419|18340|0
30419|29657|0
30424|6065|0
30445|32090|4
30446|14317|0
30446|30546|0
30447|31244|0
30451|11434|0
30451|30263|0
30451|32017|2
30460|12603|0
30460|32068|0
30466|679|0
30486|14291|0
30487|15491|3
30489|4280|3
30498|15451|0
30499|15500|0
30500|1075|0
30502|26043|2
30513|8116|2
30513|12965|0
30514|11032|0
30515|6923|0
30517|4135|4
30517|29657|1
30526|4680|0
30531|13675|3
30531|23001|0
30532|27400|0
30540|2973|0
30556|11647|0
30556|12456|4
30556|18016|0
30562|6570|0
30562|19883|3
30569|6550|3
30590|13168|0
30602|5112|3
30610|20271|4
30610|27944|0
30617|19229|0
30619|21163|0
30643|2446|4
30643|9315|4
30643|20855|4
30660|15986|0
30660|30452|3
30664|7997|2
30664|8532|0
30664|12965|0
30664|21163|4
30664|24017|1
30664|30133|0
30679|19515|0
30689|5112|1
30689|26896|0
30693|23871|0
30695|16861|0
30701|9379|0
30701|25754|0
30707|12872|0
30707|25557|0
30710|11251|2
30711|5302|0
30711|25926|0
30714|19725|0
30716|8274|0
30718|29492|0
30736|29522|2
30740|18954|0
30778|18630|3
30778|27095|0
30797|3438|3
30798|24145|0
30811|3957|0
30811|29657|0
30822|30511|4
30829|11602|4
30832|13228|0
30847|18630|4
30847|18746|4
30849|697|3
30849|13576|1
30851|11645|3
30853|22339|0
30855|31483|4
30860|29433|2
30883|11251|2
30883|12872|3
30883|19267|2
30885|14780|0
30885|29657|0
30885|30511|0
30886|8779|1
30887|7042|3
30896|12439|0
30908|4360|0
30916|12528|3
30919|30136|0
30921|20572|0
30930|26028|0
30933|29260|0
30934|9401|0
30937|4156|4
30939|27289|3
30941|4142|4
30941|4595|0
30941|28096|0
30951|27932|4
30959|31354|0
30960|4832|0
30988|28900|0
31003|2517|0
31003|4402|2
31003|6890|2
31019|17293|0
31024|18478|0
31033|10849|0
31033|22963|0
31033|29839|0
31038|3033|0
31038|3477|0
31043|19281|1
31043|22978|1
31047|15955|0
31047|21463|0
31047|22349|0
31047|25261|1
31049|9205|0
31051|12364|3
31054|8337|4
31081|16059|0
31087|20478|1
31087|24192|0
31087|28749|0
31089|23582|0
31095|17749|3
31105|11841|0
31106|3533|0
31106|19267|0
31115|13330|1
31126|30362|0
31126|32349|0
31130|11000|0
31134|24763|0
31148|10440|0
31148|14776|3
31152|3113|0
31154|3877|0
31156|20562|0
31167|2943|0
31179|25926|0
31182|778|0
31184|31073|3
31188|12911|0
31189|18630|0
31189|18775|0
31189|29657|0
31190|27263|3
31190|30438|4
31200|18856|0
31200|19267|0
31200|20904|0
31205|9262|0
31207|26896|0
31228|3438|1
31228|20131|0
31253|979|0
31266|29321|4
31270|6876|0
31280|1405|0
31284|25483|2
31293|32047|2
31304|11628|3
31316|10849|1
31331|25979|0
31341|8949|0
31367|22849|0
31371|8889|0
31378|30448|1
31382|15970|1
31389|31893|0
31401|6363|0
31403|20764|0
31403|28710|0
31403|31574|0
31405|29657|0
31418|8456|0
31422|15798|0
31430|11251|0
31431|9951|0
31439|5708|0
31444|29000|0
31456|14492|0
31456|28378|0
31457|30173|0
31460|23050|0
31460|29053|0
31463|20515|1
31464|7894|0
31464|23476|0
31469|3021|0
31474|4141|0
31476|5348|0
31476|22252|4
31491|11218|0
31499|16059|4
31500|14424|4
31503|29369|2
31513|8366|0
31535|23582|4
31538|19043|0
31543|3804|0
31543|7318|0
31543|20131|0
31543|24574|4
31544|9963|1
31544|12955|0
31554|12773|0
31560|12663|0
31581|11841|4
31588|7509|0
31596|12817|0
31599|16005|0
31602|27300|0
31607|18179|0
31613|2669|1
31615|16886|0
31615|23050|0
31625|20403|0
31626|9215|0
31637|17497|0
31642|11878|0
31646|24890|0
31648|27273|0
31649|15661|0
31656|29657|0
31661|29657|3
31699|15593|2
31699|18625|0
31699|31265|4
31701|5440|0
31719|14815|2
31721|9163|0
31726|6460|0
31731|31632|4
31742|2517|0
31742|16562|1
31745|21903|0
31751|27280|0
31761|4630|0
31762|12499|2
31762|19768|0
31776|25268|2
31776|30642|3
31780|24758|0
31781|19910|4
31784|15388|4
31795|11251|1
31799|12528|0
31802|23221|4
31803|4091|0
31803|20131|0
31803|20888|0
31803|21163|0
31806|28161|0
31809|29433|4
31811|7794|0
31814|2321|0
31821|2428|0
31821|10825|0
31821|18413|3
31837|31267|0
31838|9262|4
31844|11251|0
31847|15357|3
31847|28704|4
31849|30015|0
31855|1143|0
31855|7199|0
31856|13664|0
31856|23590|2
31857|18630|0
31860|102|3
31860|10216|0
31865|11177|0
31865|29613|0
31867|4279|4
31872|29657|0
31874|21145|0
31875|19319|0
31875|23955|3
31888|12283|3
31889|1322|1
31896|19267|0
31897|24890|2
31898|4066|3
31899|32766|0
31900|18181|0
31903|750|0
31909|27052|0
31913|21690|4
31920|5789|2
31935|9429|0
31944|30173|0
31958|18630|0
31961|23257|0
31961|29657|0
31964|18630|0
31968|27889|2
31976|4027|2
31989|7420|0
31993|4603|0
31999|395|4
32000|28761|0
32004|32696|0
32020|23914|0
32024|17785|3
32025|21163|3
32031|24925|0
32041|1239|0
32041|11669|3
32069|11710|0
32075|9206|0
32075|17378|2
32075|24364|4
32076|3529|0
32076|29700|0
32082|22048|3
32100|29657|0
32106|20542|1
32111|22688|2
32113|7158|3
32119|14005|0
32124|3957|1
32124|18771|0
32124|28664|0
32124|32422|3
32125|5221|4
32125|6923|1
32125|13500|3
32135|10507|0
32135|11203|0
32144|29657|0
32166|5349|4
32169|8917|0
32172|6070|0
32172|6888|4
32177|4066|0
32177|29653|2
32181|19359|0
32181|32075|0
32189|20131|0
32202|11030|0
32202|18630|0
32202|29476|0
32205|29660|3
32206|22417|0
32206|32304|0
32210|29856|0
32218|22262|0
32232|11251|1
32247|11294|1
32250|5221|0
32250|18306|3
32250|20413|3
32262|10997|2
32262|23257|4
32262|23867|0
32275|30|2
32278|23529|2
32278|32374|3
32282|4142|4
32282|6876|2
32282|14424|4
32282|28664|4
32282|32242|0
32283|32047|2
32295|19971|0
32297|15881|2
32297|17497|2
32297|26288|4
32299|13165|2
32300|5260|4
32301|6191|0
32302|7504|4
32308|18791|0
32310|25426|0
32335|1895|0
32337|23204|0
32339|14784|0
32342|4913|2
32344|27666|0
32357|1781|0
32358|30448|4
32359|14424|2
32371|12528|3
32371|20478|0
32376|8019|0
32378|26645|2
32380|14327|0
32389|6200|0
32395|1970|1
32400|15482|4
32402|20131|2
32403|20968|3
32403|23121|0
32414|22385|0
32427|22947|0
32438|6859|0
32438|11594|0
32438|22987|0
32439|10507|0
32467|29657|3
32471|8563|0
32473|21461|3
32487|8889|0
32489|1970|1
32490|4135|0
32501|21387|2
32501|28056|0
32503|19423|0
32504|11454|4
32516|7199|0
32516|7476|4
32517|461|3
32517|10409|3
32522|19691|0
32522|25324|0
32531|10440|2
32533|461|0
32533|3087|0
32533|27154|0
32534|5192|0
32546|6943|0
32549|3991|0
32549|17947|0
32549|27359|0
32549|29276|0
32554|7598|0
32562|20131|0
32567|3687|0
32571|3438|2
32571|27300|4
32579|10254|0
32582|31529|0
32588|11124|0
32594|14384|1
32597|2099|4
32597|12528|0
32600|3656|4
32606|612|0
32606|14467|0
32615|10060|2
32624|2831|4
32628|5237|4
32628|10130|4
32628|14005|0
32630|18154|2
32632|4421|0
32639|29657|0
32647|29657|1
32648|31702|0
32649|15397|2
32650|26043|0
32656|11595|4
32656|19881|0
32656|20485|4
32660|10875|0
